384,10,223310
384,15,243440
384,20,187932
384,25,202015
384,30,173314
384,35,182997
384,40,189481
384,45,173457
384,50,220632
384,55,219606
384,60,175440
384,65,188242
384,70,193757
384,75,189606
384,80,253570
384,85,175966
384,90,179037
384,95,228672
