160,10,189299
160,15,206214
160,20,213094
160,25,171783
160,30,188890
160,35,167746
160,40,169528
160,45,171177
160,50,171048
160,55,176119
160,60,171477
160,65,196535
160,70,173495
160,75,172841
160,80,172737
160,85,172500
160,90,174977
160,95,209276
