512,10,208290
512,15,174244
512,20,175997
512,25,177121
512,30,177635
512,35,175890
512,40,175047
512,45,175858
512,50,182274
512,55,177506
512,60,179158
512,65,178397
512,70,180102
512,75,216859
512,80,176353
512,85,179685
512,90,196339
512,95,180480
