100,10,175061
100,15,175770
100,20,180196
100,25,194666
100,30,165725
100,35,169318
100,40,196240
100,45,211694
100,50,179972
100,55,195774
100,60,210974
100,65,170142
100,70,176160
100,75,197146
100,80,206625
100,85,171642
100,90,205537
100,95,201088
